year_film,year_ceremony,ceremony,category_id,category,name,film,winner,count
1957,1958,30,AD,ART DIRECTION,"Art Direction:  William A. Horning, Gene Allen;  Set Decoration:  Edwin B. Willis, Richard Pefferle",Les Girls,FALSE,22
1957,1958,30,AD,ART DIRECTION,"Art Direction:  Walter Holscher;  Set Decoration:  William Kiernan, Louis Diage",Pal Joey,FALSE,23
1957,1958,30,AD,ART DIRECTION,"Art Direction:  William A. Horning, Urie McCleary;  Set Decoration:  Edwin B. Willis, Hugh Hunt",Raintree County,FALSE,24
1957,1958,30,AD,ART DIRECTION,Art Direction:  Ted Haworth;  Set Decoration:  Robert Priestley,Sayonara,TRUE,25
1957,1958,30,C,CINEMATOGRAPHY,Milton Krasner,An Affair to Remember,FALSE,26
1957,1958,30,C,CINEMATOGRAPHY,Jack Hildyard,The Bridge on the River Kwai,TRUE,27
1957,1958,30,C,CINEMATOGRAPHY,Ray June,Funny Face,FALSE,28
1957,1958,30,C,CINEMATOGRAPHY,William Mellor,Peyton Place,FALSE,29
1957,1958,30,C,CINEMATOGRAPHY,Ellsworth Fredricks,Sayonara,FALSE,30
1957,1958,30,CD,COSTUME DESIGN,Charles LeMaire,An Affair to Remember,FALSE,31
1957,1958,30,CD,COSTUME DESIGN,"Edith Head, Hubert de Givenchy",Funny Face,FALSE,32
1957,1958,30,CD,COSTUME DESIGN,Orry-Kelly,Les Girls,TRUE,33
1957,1958,30,CD,COSTUME DESIGN,Jean Louis,Pal Joey,FALSE,34
1957,1958,30,CD,COSTUME DESIGN,Walter Plunkett,Raintree County,FALSE,35
1957,1958,30,D,DIRECTING,David Lean,The Bridge on the River Kwai,TRUE,36
1957,1958,30,D,DIRECTING,Mark Robson,Peyton Place,FALSE,37
1957,1958,30,D,DIRECTING,Joshua Logan,Sayonara,FALSE,38
1957,1958,30,D,DIRECTING,Sidney Lumet,12 Angry Men,FALSE,39
1957,1958,30,D,DIRECTING,Billy Wilder,Witness for the Prosecution,FALSE,40
1957,1958,30,DCMF,DOCUMENTARY (Feature),"Jerome Hill, Producer",Albert Schweitzer,TRUE,41
1957,1958,30,DCMF,DOCUMENTARY (Feature),"Lionel Rogosin, Producer",On the Bowery,FALSE,42
1957,1958,30,DCMF,DOCUMENTARY (Feature),"Manuel Barbachano Ponce, Producer",Torero!,FALSE,43
1957,1958,30,FE,FILM EDITING,Peter Taylor,The Bridge on the River Kwai,TRUE,44
1957,1958,30,FE,FILM EDITING,Warren Low,Gunfight at the O.K. Corral,FALSE,45
1957,1958,30,FE,FILM EDITING,"Viola Lawrence, Jerome Thoms",Pal Joey,FALSE,46
1957,1958,30,FE,FILM EDITING,"Arthur P. Schmidt, Philip W. Anderson",Sayonara,FALSE,47
1957,1958,30,FE,FILM EDITING,Daniel Mandell,Witness for the Prosecution,FALSE,48
1957,1958,30,FLF,FOREIGN LANGUAGE FILM,West Germany,The Devil Came at Night,FALSE,49
1957,1958,30,FLF,FOREIGN LANGUAGE FILM,France,Gates of Paris,FALSE,50
1957,1958,30,FLF,FOREIGN LANGUAGE FILM,India,Mother India,FALSE,51
1957,1958,30,FLF,FOREIGN LANGUAGE FILM,Italy,The Nights of Cabiria,TRUE,52
1957,1958,30,FLF,FOREIGN LANGUAGE FILM,Norway,Nine Lives,FALSE,53
1957,1958,30,MSC,MUSIC (Scoring),Hugo Friedhofer,An Affair to Remember,FALSE,54
1957,1958,30,MSC,MUSIC (Scoring),Hugo Friedhofer,Boy on a Dolphin,FALSE,55
1957,1958,30,MSC,MUSIC (Scoring),Malcolm Arnold,The Bridge on the River Kwai,TRUE,56
1957,1958,30,MSC,MUSIC (Scoring),Paul Smith,Perri,FALSE,57
1957,1958,30,MSC,MUSIC (Scoring),Johnny Green,Raintree County,FALSE,58
1957,1958,30,MS,MUSIC (Song),Music by Harry Warren; Lyrics by Harold Adamson and Leo McCarey,An Affair to Remember,FALSE,59
1957,1958,30,MS,MUSIC (Song),Music by James Van Heusen; Lyrics by Sammy Cahn,The Joker Is Wild,TRUE,60
1957,1958,30,MS,MUSIC (Song),Music by Sammy Fain; Lyrics by Paul Francis Webster,April Love,FALSE,61
1957,1958,30,MS,MUSIC (Song),Music and Lyrics by Ray Evans and Jay Livingston,Tammy and the Bachelor,FALSE,62
1957,1958,30,MS,MUSIC (Song),Music by Dimitri Tiomkin; Lyrics by Ned Washington,Wild Is the Wind,FALSE,63
1957,1958,30,BMP,BEST MOTION PICTURE,"Sam Spiegel, Producer",The Bridge on the River Kwai,TRUE,64
1957,1958,30,BMP,BEST MOTION PICTURE,"Jerry Wald, Producer",Peyton Place,FALSE,65
1957,1958,30,BMP,BEST MOTION PICTURE,"William Goetz, Producer",Sayonara,FALSE,66
1957,1958,30,BMP,BEST MOTION PICTURE,"Henry Fonda and Reginald Rose, Producers",12 Angry Men,FALSE,67
1957,1958,30,BMP,BEST MOTION PICTURE,"Arthur Hornblow, Jr., Producer",Witness for the Prosecution,FALSE,68
1957,1958,30,SSCT,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Birds Anonymous,TRUE,69
1957,1958,30,SSCT,SHORT SUBJECT (Cartoon),"William Hanna and Joseph Barbera, Producers",One Droopy Knight,FALSE,70
1957,1958,30,SSCT,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Tabasco Road,FALSE,71
1957,1958,30,SSCT,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",Trees and Jamaica Daddy,FALSE,72
1957,1958,30,SSCT,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Truth about Mother Goose,FALSE,73
1957,1958,30,SSLA,SHORT SUBJECT (Live Action),"Norman McLaren, Producer",A Chairy Tale,FALSE,74
1957,1958,30,SSLA,SHORT SUBJECT (Live Action),"Tom Daly, Producer",City of Gold,FALSE,75
1957,1958,30,SSLA,SHORT SUBJECT (Live Action),"James Carr, Producer",Foothold on Antarctica,FALSE,76
1957,1958,30,SSLA,SHORT SUBJECT (Live Action),"Ben Sharpsteen, Producer",Portugal,FALSE,77
1957,1958,30,SSLA,SHORT SUBJECT (Live Action),"Larry Lansburgh, Producer",The Wetback Hound,TRUE,78
1957,1958,30,SR,SOUND RECORDING,"Paramount Studio Sound Department, George Dutton, Sound Director",Gunfight at the O.K. Corral,FALSE,79
1957,1958,30,SR,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Dr. Wesley C. Miller, Sound Director",Les Girls,FALSE,80
1957,1958,30,SR,SOUND RECORDING,"Columbia Studio Sound Department, John P. Livadary, Sound Director",Pal Joey,FALSE,81
1957,1958,30,SR,SOUND RECORDING,"Warner Bros. Studio Sound Department, George Groves, Sound Director",Sayonara,TRUE,82
1957,1958,30,SR,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",Witness for the Prosecution,FALSE,83
1957,1958,30,SE,SPECIAL EFFECTS,Audible Effects by Walter Rossi,The Enemy Below,TRUE,84
1957,1958,30,SE,SPECIAL EFFECTS,Visual Effects by Louis Lichtenfield,The Spirit of St. Louis,FALSE,85
1957,1958,30,WSPBM,WRITING (Screenplay--based on material from another medium),"Michael Wilson, Carl Foreman, Pierre Boulle",The Bridge on the River Kwai,TRUE,86
1957,1958,30,WSPBM,WRITING (Screenplay--based on material from another medium),"John Lee Mahin, John Huston","Heaven Knows, Mr. Allison",FALSE,87
1957,1958,30,WSPBM,WRITING (Screenplay--based on material from another medium),John Michael Hayes,Peyton Place,FALSE,88
1957,1958,30,WSPBM,WRITING (Screenplay--based on material from another medium),Paul Osborn,Sayonara,FALSE,89
1957,1958,30,WSPBM,WRITING (Screenplay--based on material from another medium),Reginald Rose,12 Angry Men,FALSE,90
1957,1958,30,WSSPDS,WRITING (Story and Screenplay--written directly for the screen),George Wells,Designing Woman,TRUE,91
1957,1958,30,WSSPDS,WRITING (Story and Screenplay--written directly for the screen),Leonard Gershe,Funny Face,FALSE,92
1957,1958,30,WSSPDS,WRITING (Story and Screenplay--written directly for the screen),"Story by Ralph Wheelwright;  Screenplay by R. Wright Campbell, Ivan Goff, Ben Roberts",Man of a Thousand Faces,FALSE,93
1957,1958,30,WSSPDS,WRITING (Story and Screenplay--written directly for the screen),"Story by Barney Slater, Joel Kane;  Screenplay by Dudley Nichols",The Tin Star,FALSE,94
1957,1958,30,WSSPDS,WRITING (Story and Screenplay--written directly for the screen),"Story by Federico Fellini, Ennio Flaiano, Tullio Pinelli;  Screenplay by Federico Fellini, Ennio Flaiano",Vitelloni,FALSE,95
1958,1959,31,AR,ACTOR,Tony Curtis,The Defiant Ones,FALSE,1
1958,1959,31,AR,ACTOR,Paul Newman,Cat on a Hot Tin Roof,FALSE,2
1958,1959,31,AR,ACTOR,David Niven,Separate Tables,TRUE,3
1958,1959,31,AR,ACTOR,Sidney Poitier,The Defiant Ones,FALSE,4
1958,1959,31,AR,ACTOR,Spencer Tracy,The Old Man and the Sea,FALSE,5
1958,1959,31,ARSR,ACTOR IN A SUPPORTING ROLE,Theodore Bikel,The Defiant Ones,FALSE,6
1958,1959,31,ARSR,ACTOR IN A SUPPORTING ROLE,Lee J. Cobb,The Brothers Karamazov,FALSE,7
1958,1959,31,ARSR,ACTOR IN A SUPPORTING ROLE,Burl Ives,The Big Country,TRUE,8
1958,1959,31,ARSR,ACTOR IN A SUPPORTING ROLE,Arthur Kennedy,Some Came Running,FALSE,9
1958,1959,31,ARSR,ACTOR IN A SUPPORTING ROLE,Gig Young,Teacher's Pet,FALSE,10
1958,1959,31,AS,ACTRESS,Susan Hayward,I Want to Live!,TRUE,11
1958,1959,31,AS,ACTRESS,Deborah Kerr,Separate Tables,FALSE,12
1958,1959,31,AS,ACTRESS,Shirley MacLaine,Some Came Running,FALSE,13
1958,1959,31,AS,ACTRESS,Rosalind Russell,Auntie Mame,FALSE,14
1958,1959,31,AS,ACTRESS,Elizabeth Taylor,Cat on a Hot Tin Roof,FALSE,15
1958,1959,31,ASSR,ACTRESS IN A SUPPORTING ROLE,Peggy Cass,Auntie Mame,FALSE,16
1958,1959,31,ASSR,ACTRESS IN A SUPPORTING ROLE,Wendy Hiller,Separate Tables,TRUE,17
1958,1959,31,ASSR,ACTRESS IN A SUPPORTING ROLE,Martha Hyer,Some Came Running,FALSE,18
1958,1959,31,ASSR,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Lonelyhearts,FALSE,19
1958,1959,31,ASSR,ACTRESS IN A SUPPORTING ROLE,Cara Williams,The Defiant Ones,FALSE,20
1958,1959,31,AD,ART DIRECTION,Art Direction:  Malcolm Bert;  Set Decoration:  George James Hopkins,Auntie Mame,FALSE,21
1958,1959,31,AD,ART DIRECTION,Art Direction:  Cary Odell;  Set Decoration:  Louis Diage,"Bell, Book and Candle",FALSE,22
1958,1959,31,AD,ART DIRECTION,"Art Direction:  Lyle R. Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott, Paul S. Fox",A Certain Smile,FALSE,23
1958,1959,31,AD,ART DIRECTION,"Art Direction:  William A. Horning, Preston Ames;  Set Decoration:  Henry Grace, Keogh Gleason",Gigi,TRUE,24
1958,1959,31,AD,ART DIRECTION,"Art Direction:  Hal Pereira, Henry Bumstead;  Set Decoration:  Sam Comer, Frank McKelvy",Vertigo,FALSE,25
1958,1959,31,CBW,CINEMATOGRAPHY (Black-and-White),Sam Leavitt,The Defiant Ones,TRUE,26
1958,1959,31,CBW,CINEMATOGRAPHY (Black-and-White),Daniel L. Fapp,Desire under the Elms,FALSE,27
1958,1959,31,CBW,CINEMATOGRAPHY (Black-and-White),Lionel Lindon,I Want to Live!,FALSE,28
1958,1959,31,CBW,CINEMATOGRAPHY (Black-and-White),"Charles Lang, Jr.",Separate Tables,FALSE,29
1958,1959,31,CBW,CINEMATOGRAPHY (Black-and-White),Joe MacDonald,The Young Lions,FALSE,30
1958,1959,31,CCL,CINEMATOGRAPHY (Color),"Harry Stradling, Sr.",Auntie Mame,FALSE,31
1958,1959,31,CCL,CINEMATOGRAPHY (Color),William Daniels,Cat on a Hot Tin Roof,FALSE,32
1958,1959,31,CCL,CINEMATOGRAPHY (Color),Joseph Ruttenberg,Gigi,TRUE,33
1958,1959,31,CCL,CINEMATOGRAPHY (Color),James Wong Howe,The Old Man and the Sea,FALSE,34
1958,1959,31,CCL,CINEMATOGRAPHY (Color),Leon Shamroy,South Pacific,FALSE,35
1958,1959,31,CD,COSTUME DESIGN,Jean Louis,"Bell, Book and Candle",FALSE,36
1958,1959,31,CD,COSTUME DESIGN,"Ralph Jester, Edith Head, John Jensen",The Buccaneer,FALSE,37
1958,1959,31,CD,COSTUME DESIGN,"Charles LeMaire, Mary Wills",A Certain Smile,FALSE,38
1958,1959,31,CD,COSTUME DESIGN,Cecil Beaton,Gigi,TRUE,39
1958,1959,31,CD,COSTUME DESIGN,Walter Plunkett,Some Came Running,FALSE,40
1958,1959,31,D,DIRECTING,Richard Brooks,Cat on a Hot Tin Roof,FALSE,41
1958,1959,31,D,DIRECTING,Stanley Kramer,The Defiant Ones,FALSE,42
1958,1959,31,D,DIRECTING,Vincente Minnelli,Gigi,TRUE,43
1958,1959,31,D,DIRECTING,Robert Wise,I Want to Live!,FALSE,44
1958,1959,31,D,DIRECTING,Mark Robson,The Inn of the Sixth Happiness,FALSE,45
1958,1959,31,DCMF,DOCUMENTARY (Feature),"James Carr, Producer",Antarctic Crossing,FALSE,46
1958,1959,31,DCMF,DOCUMENTARY (Feature),"Robert Snyder, Producer",The Hidden World,FALSE,47
1958,1959,31,DCMF,DOCUMENTARY (Feature),"Nathan Zucker, Producer",Psychiatric Nursing,FALSE,48
1958,1959,31,DCMF,DOCUMENTARY (Feature),"Ben Sharpsteen, Producer",White Wilderness,TRUE,49
1958,1959,31,DCMSS,DOCUMENTARY (Short Subject),"Ben Sharpsteen, Producer",Ama Girls,TRUE,50
1958,1959,31,DCMSS,DOCUMENTARY (Short Subject),"Kenneth G. Brown, Producer",Employees Only,FALSE,51
1958,1959,31,DCMSS,DOCUMENTARY (Short Subject),"Ian Ferguson, Producer",Journey into Spring,FALSE,52
1958,1959,31,DCMSS,DOCUMENTARY (Short Subject),"Tom Daly, Producer",The Living Stone,FALSE,53
1958,1959,31,DCMSS,DOCUMENTARY (Short Subject),"Thorold Dickinson, Producer",Overture,FALSE,54
1958,1959,31,FE,FILM EDITING,William Ziegler,Auntie Mame,FALSE,55
1958,1959,31,FE,FILM EDITING,"William A. Lyon, Al Clark",Cowboy,FALSE,56
1958,1959,31,FE,FILM EDITING,Frederic Knudtson,The Defiant Ones,FALSE,57
1958,1959,31,FE,FILM EDITING,Adrienne Fazan,Gigi,TRUE,58
